year_pickup_datetime,quarter_pickup_datetime,month_pickup_datetime,dayofweek_pickup_datetime,dayofyear_pickup_datetime,dayofmonth_pickup_datetime,weekofyear_pickup_datetime,hour_pickup_datetime,minute_pickup_datetime,second_pickup_datetime,horizon_pickup_datetime,year_dropoff_datetime,quarter_dropoff_datetime,month_dropoff_datetime,dayofweek_dropoff_datetime,dayofyear_dropoff_datetime,dayofmonth_dropoff_datetime,weekofyear_dropoff_datetime,hour_dropoff_datetime,minute_dropoff_datetime,second_dropoff_datetime,horizon_dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration
2016.005061864853,1.0303019881248474,1.1586520671844482,4.211950063705444,171.2100489139557,27.68213963508606,6.685747265815734,17.06088888645172,45.59634459018707,14.632173836231232,1526320.416571736,2016.0017031431198,1.011686623096466,1.300799548625946,5.538361072540283,97.11561274528502,23.49342679977417,5.677686452865601,21.16391158103943,14.866176843643188,13.616837948560715,2037822.3499419095,2.733264684677124,-73.7671402634114,40.773264310163086,-74.32616755544473,40.48651628796359,275040.861176908
2016.0174869000912,1.8077493906021118,2.192716658115387,4.629831075668335,175.67236375808716,10.10340666770935,6.9456385374069205,6.506057173013687,2.13507479429245,28.84599533677101,14907398.383921145,2016.0096448659897,1.9163975715637207,5.220290303230286,1.9202304482460022,160.73207628726956,20.074264764785767,23.70104122161865,8.681998878717422,25.70841348171234,3.2651509642601013,12452371.301774802,0.24294662475585938,-74.40331611473721,40.751299829617324,-74.23673642406857,40.648080684572626,361368.7920188308
2016.0023464560509,1.0302815735340118,1.0370585918426514,4.960307836532593,155.90375447273254,8.339178323745728,2.5076024532318115,19.458147048950195,36.122104704380035,17.569876730442047,549590.5580714941,2016.0026939213276,1.003733217716217,1.2546154856681824,5.025082111358643,30.191238462924957,10.647923707962036,5.054229140281677,22.102783977985382,25.992880761623383,33.17787837982178,1731502.8882744315,1.409995436668396,-73.95041192069037,40.633065883411405,-74.41765576692887,40.88456657471136,97880.36330121757
2016.0147123038769,1.8627488017082214,3.60028064250946,2.62064266204834,106.664426445961,6.405633747577667,2.5321515798568726,16.833353996276855,11.09048393368721,46.44647943973541,14632850.307438849,2016.0050126612186,1.723791241645813,4.05469274520874,4.337557911872864,105.1447718143463,17.642407774925232,2.531449556350708,18.086900234222412,11.062635391950607,3.1022041141986847,3426050.160409898,1.707415223121643,-74.3398308761316,40.61899184607887,-74.34131493469908,40.50504700756131,129954.77280411126
2016.0041718780994,1.0161412358283997,1.0446102023124695,3.4802749156951904,27.43624323606491,2.715967357158661,4.397524118423462,21.060808420181274,28.27638030052185,19.140500724315643,1145950.4333646297,2016.003137677908,1.0027458667755127,1.4037346839904785,4.77497935295105,26.291984498500824,7.799025237560272,2.2532018423080444,21.982678830623627,26.535100907087326,29.826558351516724,916802.0534189641,0.7082671523094177,-73.92807098969386,40.68454207085301,-73.3708170975192,40.73402891576075,72033.24761560561
2016.0040898621082,1.008865863084793,1.041186809539795,2.6530396342277527,22.28782132267952,2.8995216488838196,4.183972597122192,19.99749743938446,39.18883788585663,11.073570489883423,1344235.4676887987,2016.0015603005886,1.003138542175293,1.518715977668762,4.277557969093323,46.186100959777825,8.49512106180191,2.011871576309204,22.041143894195557,16.97562563419342,21.928215712308884,1093453.4449536204,0.7633439898490906,-73.7425435517416,40.685722416503495,-73.32672119987365,40.74221282107738,52360.88006567955
2016.0043008327484,1.6708016395568848,4.8975054025650016,5.308041214942932,179.5536994934082,14.605161011219025,1.2060896158218384,11.123331010341644,19.5019690990448,20.532727360725403,14708991.505684374,2016.001904040575,2.121273398399353,6.750411868095399,2.1650070548057556,177.52812659740445,26.166176557540894,12.100907087326048,0.8996774852275848,7.6988382041454315,32.401428401470184,14544160.596997382,1.6288896203041077,-74.39473206160801,40.516608797711115,-74.17615520172899,40.81879143961282,397976.7378384471
2016.0040983259678,1.002761423587799,1.0099481642246246,1.832851767539978,5.499524176120758,25.908189177513123,5.360241651535034,14.853144884109497,46.47872734069824,12.587904840707779,185069.65611124036,2016.0005411803722,1.0027974843978882,1.3723995089530945,2.706484794616699,119.87509393692015,3.620222270488739,1.264955759048462,21.762550950050354,41.11963611841202,17.23429811000824,404320.6139385402,0.33476847410202026,-73.54291213805116,40.77963967883625,-73.57450926990441,40.56372472996282,30394.893514096737
2016.0062895715237,1.8647248148918152,3.9957193136215206,3.726876139640808,169.93720710277557,7.729168891906738,1.1698122024536133,17.322126150131226,25.523543685674667,28.15538913011551,15322550.586502073,2016.000632852316,1.9385486245155334,6.668558359146119,0.9459228515625,129.41023290157318,23.442350387573242,4.2917773723602295,7.167573869228363,5.309887677431107,27.550004243850708,14539654.056585433,4.066802144050598,-74.39702910725555,40.623912571518076,-74.4598312844646,40.75206651710824,72059.6255477667
2016.0047078728676,1.0058929920196533,1.0184568762779236,4.764372110366821,6.5673748254776,28.90565252304077,11.619786977767943,18.044574856758118,35.68843549489975,14.962962746620178,3220330.861013412,2016.000250786543,1.0012339353561401,1.7719506621360777,0.7139782905578613,75.50450021028517,3.6278111338615417,1.2126418352127075,22.196149587631226,27.903669118881226,5.670408308506012,3132527.3329870105,0.8759456276893616,-73.7743264548735,40.92069807334701,-74.00608135868924,40.502806049686576,39797.52287021279
2016.009964555502,1.005979984998703,1.0461295247077942,1.653731346130371,5.961522966623306,27.365671157836914,13.479681253433226,18.512457132339478,42.33863842487335,5.36485680937767,3722162.354388594,2016.0004115104675,1.003913938999176,2.0518845915794373,1.8484926223754883,111.7999391555786,3.883506119251251,1.2630976438522339,21.55498468875885,32.57093560695648,9.024026483297348,2169095.1214944124,0.48124265670776367,-73.624309759718,40.91053143536419,-73.56722107474798,40.49635852856478,25495.00870528817
2016.0144904851913,1.9686508178710938,3.993783056735992,0.48519694805145264,128.96676576137543,2.1898717284202576,1.2294981479644775,16.163985431194305,25.831018805503845,46.22847378253937,13329937.734078405,2016.003005206585,2.5769169330596924,6.510468244552613,3.0675666332244873,46.853581190109246,18.257375717163086,4.810038089752197,10.687362760305405,36.491890013217926,50.02331322431564,11564907.83151591,3.525078535079956,-74.34514848376693,40.625394843776576,-74.35924927937367,40.7911274494827,26696.308077931404
2016.0011921525002,1.0050878822803497,1.0222846865653992,3.278848886489868,10.28316193819046,25.41006898880005,5.266252636909485,11.689085066318512,51.33360135555267,9.357452899217606,2201800.5737735033,2016.000359505415,1.0030313730239868,1.6113957762718198,1.24466872215271,105.61652076244353,3.7976977825164795,1.6785483360290527,19.490340054035187,28.446965366601944,17.47015792131424,4252740.804287792,0.4647265076637268,-73.63740966848125,40.725410916294095,-73.92287684272105,41.04288598866128,26668.56395804882
2016.0191321969032,1.9663234949111938,4.4424883127212516,1.240756094455719,175.36384671926498,4.019777536392212,2.284596085548401,8.195850640535355,24.027344822883606,35.946675419807434,12527865.500727175,2016.0047159194946,2.74460768699646,6.354621171951295,2.657620847225189,39.31543719768524,26.338234901428223,15.905263900756834,6.596008539199829,37.04649764299393,46.362051129341125,13619814.899157168,1.117010235786438,-74.29019104596863,40.56033228469778,-74.22874605431139,40.59754709716311,59784.323778808124
2016.0015942454338,1.0025614500045776,1.0729487836360931,5.405813455581665,2.0028556883335114,28.54585027694702,14.918999910354612,14.833353102207184,30.771010398864746,43.08373022079468,9586628.43139696,2016.00048661232,1.0014489889144897,1.2922372221946716,1.2222527861595154,39.59930342435837,3.9805180430412292,1.2978005409240723,13.29794842004776,31.244600892066956,26.418700754642487,2385656.3369490206,0.7182878851890564,-73.81571246545717,40.78890103516051,-73.86400622391784,40.76727443030473,22502.637229770422
2016.0055279135704,1.7393726706504822,3.9793313145637508,2.779186964035034,181.61945933103564,7.9887325167655945,4.918078422546387,0.41840076446533203,52.44463121891022,6.37092450261116,3925580.76647675,2016.0130657851696,2.645245313644409,5.731601238250732,1.6900089383125305,41.249969124794006,30.373287558555607,40.65873670578003,2.779937893152237,29.691954135894775,26.84745365381241,15345379.961722078,0.5817963480949402,-74.00258083021889,40.4801541966865,-74.11125703978632,40.995330418922094,264674.8592944145
2016.0019097924232,1.9606661200523376,5.191258549690246,0.8563633561134338,127.6437469124794,2.1732912063598633,1.6838809251785278,12.33254212141037,25.320814460515976,54.7044951915741,10493861.333931921,2016.0010204017162,1.9138495922088623,3.7228099703788757,3.088988184928894,26.355733036994934,24.642159700393677,6.554984927177428,13.280219852924347,32.48829025030136,31.03616762161255,13999430.640697839,3.5757111310958862,-74.19356030691141,40.6983651285791,-74.34582997345206,40.98088385553547,31398.936398029327
2016.0030210614204,1.0257271528244019,1.778641700744629,0.5847119092941284,8.567708164453506,14.008287250995636,2.2048970460891724,18.63747149705887,34.80798691511154,42.894818007946014,754641.6785885094,2016.0015152692795,1.0253172516822815,1.7485750317573545,3.415419816970825,75.71030390262602,3.5534960627555847,4.361902236938477,6.214258968830109,55.15435516834259,57.75636339187622,8481766.309903206,1.5674400329589844,-73.82360633274219,40.9626841507029,-73.94539230553755,41.317042904471684,11162.438410490751
2016.0002994537354,1.001427948474884,2.493118554353714,3.1548625230789185,13.824009090662003,22.799444556236267,2.251979112625122,15.334981620311737,42.51663136482239,12.16306248307228,5319908.6097881785,2016.0001947581768,1.004025638103485,1.3273614645004272,2.284476399421692,95.48199474811553,11.5662602186203,1.5500671863555908,5.1715602576732635,23.31679379940033,36.994187116622925,10009045.478347542,3.449644446372986,-73.72141798941446,40.7643903733092,-74.1420748727287,41.08690467337988,8010.012788832189
2016.0087559819221,1.953334093093872,5.536176323890685,1.099898099899292,173.92840152978897,11.291661024093628,17.687569856643677,12.253954887390137,21.228304386138916,34.9859904050827,14312768.223556517,2016.000211238861,2.0954612493515015,5.366788268089294,1.2090337872505188,53.75434827804565,28.913849353790283,17.709272146224976,11.368228435516357,22.135810256004333,3.6910922825336456,15077590.290173652,0.13927245140075684,-74.23509576438663,40.77096086957317,-74.3857859464074,40.49524608531579,31123.49193510413
2016.0208976268768,1.9838809370994568,5.190199375152587,2.057093381881714,162.78367257118225,8.8730970621109,38.01379728317261,10.710862159729004,15.879720985889435,47.26283311843872,14570060.390231846,2016.000661343336,2.1848641633987427,5.344835638999939,0.9111882448196411,29.3186976313591,24.99380087852478,32.75869107246399,16.82438689470291,25.284886360168457,3.3247779309749603,13774641.503581824,0.10635977983474731,-74.25089163250776,40.79495918737712,-74.2521188346418,40.4748284003224,31912.938255399466
2016.0253969430923,1.9265682697296143,5.0222764015197745,3.562211036682129,178.73513734340668,21.727490782737732,49.27732276916504,2.732960343360901,40.925209760665894,19.09591281414032,13583628.007245062,2016.0012054145336,2.4147775173187256,5.578825831413269,0.8027603030204773,50.96465408802032,29.36000621318817,46.816707134246826,9.43383502960205,17.629906356334686,1.252672702074051,13915923.994703176,0.020245850086212158,-73.99564390650265,40.68904659818463,-73.97356047546464,40.45414943583604,82962.01374799015
2016.0002998113632,1.0001400411128998,1.1905429363250732,1.0216419696807861,37.10183382034302,29.713358640670776,1.605581283569336,8.70081114768982,53.57950061559677,1.2380837798118591,97892.21116662024,2016.0001947581768,1.0051871538162231,1.2563440799713135,2.2557177543640137,157.47331261634824,2.9885772466659546,2.673727869987488,2.2652453184127808,51.53926348686218,53.04168862104416,3555021.6196241085,0.9352655410766602,-73.53395544883823,40.6989646515874,-74.09609543446436,41.2664117066688,1759.9141457378867
2016.0118670463562,1.9900777339935303,5.7547200322151175,2.144481360912323,115.88978391885757,6.286203920841217,15.279821395874022,16.621980726718903,26.868145763874054,54.05529606342316,13383072.92710304,2016.0007196068764,1.777258276939392,5.81686544418335,1.3163278698921204,31.484075963497162,14.423354625701904,19.06791388988495,14.21818745136261,41.74505549669266,26.199680536985397,12782806.029860737,0.957033097743988,-74.23515341021901,40.70248633672554,-74.33080270484015,40.55104052954642,18076.294103503227
2016.0092328190804,1.2092276215553284,4.638161420822143,0.40938717126846313,52.06479153037071,23.948544025421143,12.32817208766937,11.861824810504913,48.92023807764053,13.893907904624939,9271724.713800192,2016.0005204975605,1.4505224823951721,3.643622040748596,2.9359699487686157,160.3476215600967,8.714270055294037,6.410603642463684,10.745976567268372,22.044418931007385,14.558909207582474,5819990.555819423,0.899605929851532,-73.64204732830875,40.736470956604535,-73.83508096769583,40.53555532177223,6950.376573771238
2016.0019721984863,1.88039630651474,5.757736921310424,4.277649879455566,75.16694268584251,10.068312644958496,17.253474473953247,19.623984277248383,30.289254188537598,45.85263627767563,14106285.905696867,2016.0002501308918,1.1360337138175964,4.021931171417236,3.1377536058425903,48.92178273200988,14.784451484680176,8.68109333515167,16.30723285675049,18.96442437171936,9.97942066192627,12688433.38393885,1.9540545344352722,-74.18679117323516,40.770130810903765,-73.90800026848001,40.54702327642213,18991.009328722954
2016.0176112949848,1.988386332988739,5.900244176387786,4.0312124490737915,169.51168942451477,19.951866626739502,34.92314577102661,17.729178547859192,44.70144599676132,47.00635504722595,13325488.55674672,2016.000070123453,2.28176212310791,6.648057699203492,2.744785487651825,111.828382730484,21.579102039337158,34.50005340576172,10.108895599842072,26.419520139694214,28.53585457801819,13684564.389490725,0.06792604923248291,-73.8987618805313,40.66029340572959,-74.08164230584475,40.467482655301076,28060.393972158432
2016.000952720642,1.7706537246704102,5.885258674621581,3.647214889526367,94.8787454366684,9.292829692363739,15.537428379058836,18.21903097629547,41.7373012304306,39.914355874061584,13394706.208973883,2016.0001605153084,1.2947853803634644,4.306225657463074,5.30307412147522,51.76067823171615,18.23507046699524,15.174080848693846,17.259549736976624,8.387005597352982,8.272298723459244,7320280.878930868,1.0249080061912537,-73.96935481898707,40.61558380015333,-73.87671830428962,40.51286968687203,10625.211361855268
2016.010942518711,1.9927206635475159,5.953490197658538,3.8558034896850586,138.25919497013092,14.442750573158264,16.947807550430298,19.865358471870422,36.78035926818848,54.52979737520218,13277944.12478876,2016.0000540140572,2.283284544944763,6.5032291412353525,3.3860546350479126,113.71220004558562,12.880937814712524,24.575809001922604,15.460824012756348,26.277777075767517,34.107391595840454,13268338.659118535,0.1962302327156067,-73.97005984998394,40.802578973447,-74.24873201109403,40.596221110069116,9895.0365704
2016.0002181529999,1.001102864742279,2.9243220984935756,5.719950914382935,24.132774144411087,5.2790487408638,29.724672555923462,11.493456661701202,26.47206276655197,43.30766499042511,3776695.471995115,2016.0002763867378,1.0006526708602905,1.1602779030799866,3.5624953508377075,3.9033437371253967,19.541288375854492,14.921389579772947,18.75018608570099,28.067143470048904,38.45665228366852,3737945.806435347,3.2517510652542114,-74.23487701167686,40.59488310797781,-73.34494984342564,40.58430042670603,7199.863469988108
2016.0008161365986,1.007127046585083,3.252378016710281,5.79799211025238,31.272143453359604,4.469934463500977,15.585902094841002,12.48448932170868,29.912080347537994,51.376694679260254,6546056.706427096,2016.0006318092346,1.0022557377815247,1.3329234719276428,2.6979496479034424,3.1054157614707947,16.195389986038208,26.75256383419037,19.910686135292053,29.89340329170227,47.33519220352173,7685770.8205661485,4.620317816734314,-74.34087515583815,40.713776261249905,-73.77781071198979,40.79014357724782,10290.075004637241
2016.0002096891403,1.0002007186412811,1.8833517134189606,5.596231698989868,41.64645907282829,8.842046916484833,32.271424770355225,8.872872292995453,21.857862889766693,45.92165803909302,1845929.1837166545,2016.0001061549337,1.000395119190216,1.1347312927246094,2.1930726170539856,4.093976438045502,21.31696081161499,20.846565604209896,18.067482709884644,33.736864268779755,49.37254214286804,3028694.6260101497,2.1082102060317993,-74.23042733357214,40.718505039693355,-73.4003252054622,40.52653730918701,2512.0530321002007
2016.091112613678,1.9714795351028442,5.903954863548278,4.634650468826294,141.74180072546005,18.977359294891357,39.83099985122681,16.992398381233215,50.660080909729004,34.70224404335022,12426458.561312435,2016.000308841467,2.386599898338318,6.899531602859498,3.0889484882354736,178.40878176689145,15.78786587715149,18.73840296268463,11.639750242233276,27.315018326044083,33.78096687793732,15183998.903245093,0.17507261037826538,-73.58864931407878,40.72917405841372,-73.57220344213874,40.65720458248075,92352.34741461278
2016.000074441079,1.0000195997563424,1.0797240436077118,2.8844282627105713,119.76973873376846,15.754728078842163,17.428447246551514,2.9036265909671783,31.719119787216187,29.239001244306564,290940.76903152466,2016.0001366138458,1.000323474407196,1.0603203773498535,2.7799054384231567,5.465201914310455,23.48047709465027,32.353590965270996,15.743392586708069,42.013701260089874,54.66335713863373,990416.2591677905,2.7216439247131348,-73.98081684100906,40.76910022146399,-73.55102152255859,40.547857805881,689.8738857209682
2016.025469303131,1.9844513535499573,5.937821626663207,4.519550800323486,92.65304696559906,13.945941984653473,9.125562548637388,18.675128936767578,45.758396446704865,41.54170733690262,15135553.922049997,2016.000046135021,2.2354252338409424,6.762523651123048,3.7609641551971436,158.99287426471707,9.198418617248535,12.930373430252073,17.651354908943176,13.77334576845169,26.149261981248856,14357480.17484069,0.9300186038017273,-73.68638809305774,40.740146344956884,-74.21114516495436,40.57835708521987,7306.74138635397
2016.0001340806484,1.0000456233719888,1.2933575212955475,4.053085684776306,53.54307222366333,14.936675786972046,10.471550822257994,9.109995305538177,25.372862994670868,35.88679701089859,958920.4961518048,2016.0000947829758,1.0006113052368164,1.1083070635795593,4.34993040561676,5.230672597885132,20.3768572807312,27.227430820465088,17.079083561897278,34.97262352705002,55.77594840526581,1460367.6945117414,3.555372476577759,-73.97279377539324,40.87172556986252,-73.47528397754104,40.51034360982636,654.5631876885891
2016.014324516058,1.9803472757339478,5.941888153553008,3.7837514877319336,112.16265815496445,18.52389430999756,14.872715950012205,17.54652714729309,45.22997748851776,20.51586139202118,15461865.978909729,2016.0000195470038,2.176480531692505,6.866091251373292,3.6287362575531006,173.81478643417356,8.998433113098145,10.150270462036131,14.831114411354065,10.71142515540123,12.275868594646454,14779815.73404062,0.4755397439002991,-73.68528193010933,40.781754736229686,-74.21268366550999,40.50815700191402,3250.8453153371815
2016.005097091198,1.9618422985076904,5.92199957370758,4.4689249992370605,153.32311630249023,26.993798971176147,35.89293932914734,10.491615772247314,50.706391990184784,5.845756709575653,15239831.6914978,2016.0000055597075,2.007057309150696,6.897308945655824,3.3134833574295044,180.36993479728696,13.990785837173462,13.890755534172056,13.557458341121674,7.024238139390945,2.831407904624939,15352626.787681343,0.11383581161499023,-73.5866552289899,40.815130559558156,-74.0447487372212,40.50826142364395,4397.812453210354
2016.0003555119038,1.0023085474967957,2.882995963096618,4.500903367996216,30.99940088391304,6.1680588722229,7.236006617546081,18.34250581264496,20.46918633580208,42.94077390432358,6308938.611265539,2016.0000860812434,1.0039178133010864,1.6965473294258115,5.024911165237427,12.777397394180296,15.096448719501495,23.222986459732052,18.51830267906189,21.245059579610825,50.484514474868774,5393105.124088199,2.4646732807159424,-74.15229086774706,40.87679179794554,-73.62181321530352,40.6686054088757,1652.405681192875
2016.0150909721851,1.8935195207595825,5.340791106224059,1.3370808362960815,80.38554340600967,27.7851722240448,33.78654646873474,5.0483438372612,45.72397172451019,32.68481606245041,12291699.193975208,2016.0002335309982,2.2411915063858032,5.776292562484741,1.5366500616073608,178.686057806015,12.306164562702179,12.088191628456114,10.704491555690765,8.009360522031784,8.585198312997818,8823016.169776263,0.26334160566329956,-73.74831251458453,40.90756650764297,-74.09555220257334,40.61606067583535,6049.32322576642
2016.0002278983593,1.015982985496521,2.1446473002433777,3.5089298486709595,68.0701499581337,2.271045207977295,3.4149422645568848,16.16428977251053,24.489386558532715,40.38926863670349,3193313.847915768,2016.000214278698,1.010181963443756,2.3097657561302185,5.084795236587524,26.302127420902252,11.989833772182465,12.816781997680662,17.464501678943634,42.514352560043335,53.17187941074371,7894296.753889919,2.7305758595466614,-74.05193763555506,40.553999375052626,-74.02753130294377,40.92109411207525,6028.935501307249
